nct_id,facility,status,city,state,zip,lat,lon,x,y,contact_name,contact_phone,contact_email
NCT05080673,Kaiser Permanente West Los Angeles,RECRUITING,Los Angeles,California,90034,34.05223,-118.24368,149.0,339.6,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,UCLA / Jonsson Comprehensive Cancer Center,RECRUITING,Los Angeles,California,90095,34.05223,-118.24368,149.0,339.6,Site Public Contact,888-798-0719,
NCT05080673,Contra Costa Regional Medical Center,RECRUITING,Martinez,California,94553-3156,38.01937,-122.13413,111.5,252.6,Site Public Contact,925-957-5400,
NCT05080673,Mercy Cancer Center,RECRUITING,Merced,California,95340,37.30216,-120.48297,131.3,272.0,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Alta Bates Summit Medical Center - Summit Campus,SUSPENDED,Oakland,California,94609,37.80437,-122.2708,108.5,256.0,,,
NCT05080673,Bay Area Tumor Institute,ACTIVE_NOT_RECRUITING,Oakland,California,94609,37.80437,-122.2708,108.5,256.0,,,
NCT05080673,Kaiser Permanente-Ontario,RECRUITING,Ontario,California,91761,34.06334,-117.65089,158.0,341.5,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Stanford Cancer Institute Palo Alto,RECRUITING,Palo Alto,California,94304,37.44188,-122.14302,108.4,263.1,Site Public Contact,650-498-7061,ccto-office@stanford.edu
NCT05080673,Kaiser Permanente - Panorama City,RECRUITING,Panorama City,California,91402,34.22473,-118.44981,146.7,335.7,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Kaiser Permanente-Riverside,RECRUITING,Riverside,California,92505,33.95335,-117.39616,161.3,344.4,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Mercy Cancer Center - Rocklin,RECRUITING,Rocklin,California,95765,38.79073,-121.23578,128.0,242.1,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Mercy Cancer Center - Sacramento,RECRUITING,Sacramento,California,95816,38.58157,-121.4944,123.3,244.9,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Kaiser Permanente-San Diego Mission,RECRUITING,San Diego,California,92108,32.71571,-117.16472,159.6,367.9,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Kaiser Permanente-San Diego Zion,RECRUITING,San Diego,California,92120,32.71571,-117.16472,159.6,367.9,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Pacific Central Coast Health Center-San Luis Obispo,RECRUITING,San Luis Obispo,California,93401,35.28275,-120.65962,119.0,308.2,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Kaiser Permanente-San Marcos,RECRUITING,San Marcos,California,92078,33.14337,-117.16614,161.4,360.0,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Mission Hope Medical Oncology - Santa Maria,RECRUITING,Santa Maria,California,93444,34.95303,-120.43572,120.7,315.0,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Saint Joseph's Medical Center,RECRUITING,Stockton,California,95204,37.9577,-121.29078,123.1,257.0,Site Public Contact,209-461-5257,
NCT05080673,Kaiser Permanente-Vallejo,RECRUITING,Vallejo,California,94589,38.10409,-122.25664,110.2,250.6,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05080673,Epic Care Cyberknife Center,ACTIVE_NOT_RECRUITING,Walnut Creek,California,94597,37.90631,-122.06496,111.9,254.9,,,
NCT05080673,BASS Medical Group - Lennon,ACTIVE_NOT_RECRUITING,Walnut Creek,California,94598,37.90631,-122.06496,111.9,254.9,,,
NCT05080673,Woodland Memorial Hospital,RECRUITING,Woodland,California,95695,38.67852,-121.7733,119.9,242.1,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Kaiser Permanente-Woodland Hills,RECRUITING,Woodland Hills,California,91367,34.16834,-118.60592,144.1,336.2,Site Public Contact,800-398-3996,clinical.trials@kp.org
NCT05080673,Rocky Mountain Cancer Centers-Aurora,ACTIVE_NOT_RECRUITING,Aurora,Colorado,80012,39.72943,-104.83192,362.0,266.6,,,
NCT05080673,Rocky Mountain Regional VA Medical Center,RECRUITING,Aurora,Colorado,80045,39.72943,-104.83192,362.0,266.6,Site Public Contact,888-336-8262,
NCT05080673,UCHealth University of Colorado Hospital,RECRUITING,Aurora,Colorado,80045,39.72943,-104.83192,362.0,266.6,Site Public Contact,720-848-0650,
NCT05080673,Boulder Community Foothills Hospital,ACTIVE_NOT_RECRUITING,Boulder,Colorado,80303,40.01499,-105.27055,356.3,260.6,,,
NCT05080673,Rocky Mountain Cancer Centers-Boulder,ACTIVE_NOT_RECRUITING,Boulder,Colorado,80304,40.01499,-105.27055,356.3,260.6,,,
NCT05080673,Rocky Mountain Cancer Centers - Centennial,ACTIVE_NOT_RECRUITING,Centennial,Colorado,80112,39.57916,-104.87692,361.1,269.3,,,
NCT05080673,Penrose-Saint Francis Healthcare,RECRUITING,Colorado Springs,Colorado,80907,38.83388,-104.82136,360.6,283.4,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Rocky Mountain Cancer Centers-Penrose,RECRUITING,Colorado Springs,Colorado,80907,38.83388,-104.82136,360.6,283.4,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Saint Francis Cancer Center,RECRUITING,Colorado Springs,Colorado,80923,38.83388,-104.82136,360.6,283.4,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Kaiser Permanente-Franklin,RECRUITING,Denver,Colorado,80205,39.73915,-104.9847,359.9,266.2,Site Public Contact,303-817-9295,KPCOIHRClinicalResearch@kp.org
NCT05080673,The Women's Imaging Center,ACTIVE_NOT_RECRUITING,Denver,Colorado,80209,39.73915,-104.9847,359.9,266.2,,,
NCT05080673,AdventHealth Porter,SUSPENDED,Denver,Colorado,80210,39.73915,-104.9847,359.9,266.2,,,
NCT05080673,Colorado Blood Cancer Institute,ACTIVE_NOT_RECRUITING,Denver,Colorado,80218,39.73915,-104.9847,359.9,266.2,,,
NCT05080673,Presbyterian - Saint Lukes Medical Center - Health One,ACTIVE_NOT_RECRUITING,Denver,Colorado,80218,39.73915,-104.9847,359.9,266.2,,,
NCT05080673,Rocky Mountain Cancer Centers-Midtown,ACTIVE_NOT_RECRUITING,Denver,Colorado,80218,39.73915,-104.9847,359.9,266.2,,,
NCT05080673,Rocky Mountain Cancer Centers-Rose,ACTIVE_NOT_RECRUITING,Denver,Colorado,80220,39.73915,-104.9847,359.9,266.2,,,
NCT05080673,CommonSpirit Cancer Center Mercy,RECRUITING,Durango,Colorado,81301,37.27528,-107.88007,313.1,307.8,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Mercy Medical Center,RECRUITING,Durango,Colorado,81301,37.27528,-107.88007,313.1,307.8,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Mountain Blue Cancer Care Center - Swedish,ACTIVE_NOT_RECRUITING,Englewood,Colorado,80113,39.64777,-104.98776,359.7,267.9,,,
NCT05080673,Rocky Mountain Cancer Centers - Swedish,ACTIVE_NOT_RECRUITING,Englewood,Colorado,80113,39.64777,-104.98776,359.7,267.9,,,
NCT05080673,The Melanoma and Skin Cancer Institute,ACTIVE_NOT_RECRUITING,Englewood,Colorado,80113,39.64777,-104.98776,359.7,267.9,,,
NCT05080673,Kaiser Permanente-Rock Creek,RECRUITING,Lafayette,Colorado,80026,39.9936,-105.08971,358.8,261.3,Site Public Contact,303-817-9295,KPCOIHRClinicalResearch@kp.org
NCT05080673,CommonSpirit Saint Anthony Hospital Cancer Center,RECRUITING,Lakewood,Colorado,80228,39.70471,-105.08137,358.4,266.7,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Rocky Mountain Cancer Centers-Lakewood,ACTIVE_NOT_RECRUITING,Lakewood,Colorado,80228,39.70471,-105.08137,358.4,266.7,,,
NCT05080673,Rocky Mountain Cancer Centers-Littleton,ACTIVE_NOT_RECRUITING,Littleton,Colorado,80120,39.61332,-105.01665,359.2,268.5,,,
NCT05080673,AdventHealth Littleton,SUSPENDED,Littleton,Colorado,80122,39.61332,-105.01665,359.2,268.5,,,
NCT05080673,Kaiser Permanente-Lone Tree,RECRUITING,Lone Tree,Colorado,80124,39.55171,-104.8863,360.9,269.8,Site Public Contact,303-817-9295,KPCOIHRClinicalResearch@kp.org
NCT05080673,Rocky Mountain Cancer Centers-Sky Ridge,ACTIVE_NOT_RECRUITING,Lone Tree,Colorado,80124,39.55171,-104.8863,360.9,269.8,,,
NCT05080673,Longmont United Hospital,RECRUITING,Longmont,Colorado,80501,40.16721,-105.10193,359.0,258.0,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Rocky Mountain Cancer Centers-Longmont,ACTIVE_NOT_RECRUITING,Longmont,Colorado,80501,40.16721,-105.10193,359.0,258.0,,,
NCT05080673,AdventHealth Parker,SUSPENDED,Parker,Colorado,80138,39.5186,-104.76136,362.6,270.6,,,
NCT05080673,Saint Mary Corwin Medical Center,RECRUITING,Pueblo,Colorado,81004,38.25445,-104.60914,362.6,294.5,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Rocky Mountain Cancer Centers-Thornton,ACTIVE_NOT_RECRUITING,Thornton,Colorado,80260,39.86804,-104.97192,360.3,263.8,,,
NCT05080673,Saint Anthony North Hospital,RECRUITING,Westminster,Colorado,80023,39.83665,-105.0372,359.3,264.3,Site Public Contact,720-874-1881,ResearchInstituteInquiries@CommonSpirit.org
NCT05080673,Yale-New Haven Hospital Saint Raphael Campus,NOT_YET_RECRUITING,New Haven,Connecticut,06511,41.30815,-72.92816,805.4,203.9,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05080673,Yale University,RECRUITING,New Haven,Connecticut,06520,41.30815,-72.92816,805.4,203.9,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05080673,Yale-New Haven Hospital North Haven Medical Center,NOT_YET_RECRUITING,North Haven,Connecticut,06473,41.39093,-72.85954,806.0,202.1,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05080673,Veterans Affairs Connecticut Healthcare System-West Haven Campus,RECRUITING,West Haven,Connecticut,06516,41.27065,-72.94705,805.4,204.6,Site Public Contact,203-937-3421,
NCT05080673,Kaiser Permanente-Capitol Hill Medical Center,RECRUITING,Washington D.C.,District of Columbia,20002,38.89511,-77.03637,758.7,261.0,Site Public Contact,240-632-4285,Charmaine.A.Mckie@kp.org
NCT05080673,MedStar Georgetown University Hospital,RECRUITING,Washington D.C.,District of Columbia,20007,38.89511,-77.03637,758.7,261.0,Site Public Contact,202-444-2223,
NCT05080673,George Washington University Medical Center,RECRUITING,Washington D.C.,District of Columbia,20037,38.89511,-77.03637,758.7,261.0,Site Public Contact,202-741-2210,
NCT05080673,Mount Sinai Comprehensive Cancer Center at Aventura,RECRUITING,Aventura,Florida,33180,25.95648,-80.13921,755.0,508.3,Site Public Contact,305-674-2625,yenrique@msmc.com
NCT05080673,Bay Pines VA Healthcare System,RECRUITING,Bay Pines,Florida,33744,27.81419,-82.77816,706.1,481.0,Site Public Contact,727-398-6661,vhabayresearch@va.gov
NCT05080673,Malcom Randall Veterans Administration Medical Center,RECRUITING,Gainesville,Florida,32610,29.65163,-82.32483,708.6,446.0,Site Public Contact,352-273-8675,trials@cancer.ufl.edu
NCT05080673,University of Miami Miller School of Medicine-Sylvester Cancer Center,RECRUITING,Miami,Florida,33136,25.77427,-80.19366,754.7,511.8,Site Public Contact,305-243-2647,
NCT05080673,Gastro Health - Galloway,RECRUITING,Miami,Florida,33176,25.77427,-80.19366,754.7,511.8,Site Public Contact,,jleavitt@gastrohealth.com
NCT05080673,Mount Sinai Medical Center,RECRUITING,Miami Beach,Florida,33140,25.79065,-80.13005,755.7,511.3,Site Public Contact,305-674-2625,Yvonne.Enriquez@msmc.com
NCT05080673,Piedmont Hospital,ACTIVE_NOT_RECRUITING,Atlanta,Georgia,30309,33.749,-84.38798,666.1,374.2,,,
NCT05080673,Augusta University Medical Center,RECRUITING,Augusta,Georgia,30912,33.47097,-81.97484,703.7,374.3,Site Public Contact,706-721-2388,ga_cares@augusta.edu
NCT05080673,Low Country Cancer Care,RECRUITING,Savannah,Georgia,31404,32.08354,-81.09983,721.1,398.0,Site Public Contact,912-350-7887,Lorraine.OHara@hcahealthcare.com
NCT05080673,Memorial Health University Medical Center,RECRUITING,Savannah,Georgia,31404,32.08354,-81.09983,721.1,398.0,Site Public Contact,912-350-7887,Lorraine.OHara@hcahealthcare.com
NCT05080673,Hawaii Cancer Care Inc - Waterfront Plaza,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,Queen's Medical Center,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,Straub Clinic and Hospital,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,University of Hawaii Cancer Center,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,Kuakini Medical Center,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96817,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,Queen's Cancer Center - Kuakini,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96817,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,Kapiolani Medical Center for Women and Children,ACTIVE_NOT_RECRUITING,Honolulu,Hawaii,96826,21.30694,-157.85833,305.7,505.5,,,
NCT05080673,Wilcox Memorial Hospital and Kauai Medical Clinic,ACTIVE_NOT_RECRUITING,Lihue,Hawaii,96766,21.98121,-159.3721,279.1,493.2,,,
NCT05080673,Pali Momi Medical Center,ACTIVE_NOT_RECRUITING,‘Aiea,Hawaii,96701,21.38222,-157.93361,304.3,504.2,,,
NCT05080673,Queen's Cancer Center - Pearlridge,ACTIVE_NOT_RECRUITING,‘Aiea,Hawaii,96701,21.38222,-157.93361,304.3,504.2,,,
NCT05080673,Saint Alphonsus Cancer Care Center-Boise,SUSPENDED,Boise,Idaho,83706,43.6135,-116.20345,217.6,170.5,,,
NCT05080673,Saint Alphonsus Cancer Care Center-Caldwell,SUSPENDED,Caldwell,Idaho,83605,43.66294,-116.68736,211.4,168.2,,,
NCT05080673,Kootenai Health - Coeur d'Alene,RECRUITING,Coeur d'Alene,Idaho,83814,47.67768,-116.78047,226.4,94.8,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05080673,Walter Knox Memorial Hospital,SUSPENDED,Emmett,Idaho,83617,43.8735,-116.4993,214.7,164.9,,,
NCT05080673,Idaho Urologic Institute-Meridian,SUSPENDED,Meridian,Idaho,83642,43.61211,-116.39151,215.1,170.0,,,
NCT05080673,Saint Alphonsus Cancer Care Center-Nampa,SUSPENDED,Nampa,Idaho,83687,43.54072,-116.56346,212.6,170.8,,,
NCT05080673,Kootenai Clinic Cancer Services - Post Falls,RECRUITING,Post Falls,Idaho,83854,47.71796,-116.95159,224.5,93.6,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05080673,Kootenai Clinic Cancer Services - Sandpoint,RECRUITING,Sandpoint,Idaho,83864,48.27659,-116.55325,231.6,84.6,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05080673,OSF Saint Anthony's Health Center,RECRUITING,Alton,Illinois,62002,38.8906,-90.18428,571.2,285.6,Site Public Contact,618-463-5623,
NCT05080673,Rush-Copley Medical Center,ACTIVE_NOT_RECRUITING,Aurora,Illinois,60504,41.76058,-88.32007,593.6,229.8,,,
NCT05080673,Saint Mary's Hospital,SUSPENDED,Centralia,Illinois,62801,38.52505,-89.1334,586.8,291.5,,,
NCT05080673,Northwestern University,ACTIVE_NOT_RECRUITING,Chicago,Illinois,60611,41.85003,-87.65005,602.7,227.4,,,
NCT05080673,John H Stroger Jr Hospital of Cook County,RECRUITING,Chicago,Illinois,60612,41.85003,-87.65005,602.7,227.4,Site Public Contact,312-864-5204,
NCT05080673,Rush MD Anderson Cancer Center,ACTIVE_NOT_RECRUITING,Chicago,Illinois,60612,41.85003,-87.65005,602.7,227.4,,,
NCT05080673,Carle at The Riverfront,ACTIVE_NOT_RECRUITING,Danville,Illinois,61832,40.12448,-87.63002,605.8,259.7,,,
NCT05080673,Carle Physician Group-Effingham,ACTIVE_NOT_RECRUITING,Effingham,Illinois,62401,39.12004,-88.54338,594.4,279.7,,,
NCT05080673,Carle Physician Group-Mattoon/Charleston,ACTIVE_NOT_RECRUITING,Mattoon,Illinois,61938,39.48309,-88.37283,596.3,272.7,,,
NCT05080673,Loyola University Medical Center,RECRUITING,Maywood,Illinois,60153,41.8792,-87.84312,600.0,227.1,Site Public Contact,708-226-4357,
NCT05080673,SSM Health Good Samaritan,RECRUITING,Mount Vernon,Illinois,62864,38.31727,-88.90312,590.4,295.2,Site Public Contact,618-899-1894,gayla.hall@ssmhealth.com
NCT05080673,Mercyhealth Cancer Institute - Rockford,RECRUITING,Rockford,Illinois,61114,42.27113,-89.094,582.2,221.1,Site Public Contact,815-971-5858,oncologyclinicaltrials@mhemail.org
NCT05080673,Carle Cancer Center,ACTIVE_NOT_RECRUITING,Urbana,Illinois,61801,40.11059,-88.20727,597.7,260.7,,,
NCT05080673,The Carle Foundation Hospital,ACTIVE_NOT_RECRUITING,Urbana,Illinois,61801,40.11059,-88.20727,597.7,260.7,,,
NCT05080673,Rush-Copley Healthcare Center,ACTIVE_NOT_RECRUITING,Yorkville,Illinois,60560,41.64114,-88.44729,592.0,232.2,,,
NCT05080673,Midwestern Regional Medical Center,RECRUITING,Zion,Illinois,60099,42.44613,-87.83285,599.2,216.4,Site Public Contact,844-793-0745,
NCT05080673,Northwest Cancer Center - Crown Point,ACTIVE_NOT_RECRUITING,Crown Point,Indiana,46307,41.41698,-87.36531,607.3,235.2,,,
NCT05080673,Northwest Oncology LLC,ACTIVE_NOT_RECRUITING,Dyer,Indiana,46311,41.4942,-87.52171,605.0,233.9,,,
NCT05080673,Northwest Cancer Center - Hobart,ACTIVE_NOT_RECRUITING,Hobart,Indiana,46342,41.53226,-87.25504,608.6,232.9,,,
NCT05080673,Saint Mary Medical Center,ACTIVE_NOT_RECRUITING,Hobart,Indiana,46342,41.53226,-87.25504,608.6,232.9,,,
NCT05080673,Saint Catherine Hospital,ACTIVE_NOT_RECRUITING,Indianapolis,Indiana,46312,39.76838,-86.15804,627.2,264.4,,,
NCT05080673,The Community Hospital,ACTIVE_NOT_RECRUITING,Munster,Indiana,46321,41.56448,-87.51254,605.0,232.6,,,
NCT05080673,Women's Diagnostic Center - Munster,ACTIVE_NOT_RECRUITING,Munster,Indiana,46321,41.56448,-87.51254,605.0,232.6,,,
NCT05080673,Reid Health,ACTIVE_NOT_RECRUITING,Richmond,Indiana,47374,39.82894,-84.89024,645.0,261.3,,,
NCT05080673,Northwest Cancer Center - Valparaiso,ACTIVE_NOT_RECRUITING,Valparaiso,Indiana,46383,41.47309,-87.06114,611.4,233.7,,,
NCT05080673,Mercy Cancer Center-West Lakes,SUSPENDED,Clive,Iowa,50325,41.60304,-93.72411,519.0,236.7,,,
NCT05080673,UI Health Care Mission Cancer and Blood - West Des Moines Clinic,SUSPENDED,Clive,Iowa,50325,41.60304,-93.72411,519.0,236.7,,,
NCT05080673,Alegent Health Mercy Hospital,SUSPENDED,Council Bluffs,Iowa,51503,41.26194,-95.86083,489.4,243.5,,,
NCT05080673,Greater Regional Medical Center,SUSPENDED,Creston,Iowa,50801,41.0586,-94.36135,510.4,247.2,,,
NCT05080673,Mercy Medical Center - Des Moines,SUSPENDED,Des Moines,Iowa,50314,41.60054,-93.60911,520.6,236.7,,,
NCT05080673,UI Health Care Mission Cancer and Blood - Laurel Clinic,SUSPENDED,Des Moines,Iowa,50314,41.60054,-93.60911,520.6,236.7,,,
NCT05080673,Mercy Medical Center-West Lakes,SUSPENDED,West Des Moines,Iowa,50266,41.57721,-93.71133,519.2,237.2,,,
NCT05080673,University of Kansas Clinical Research Center,RECRUITING,Fairway,Kansas,66205,39.02223,-94.6319,507.2,285.6,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT05080673,Central Care Cancer Center - Garden City,RECRUITING,Garden City,Kansas,67846,37.97169,-100.87266,416.5,303.7,Site Public Contact,913-948-5588,aroland@kccop.org
NCT05080673,Central Care Cancer Center - Great Bend,RECRUITING,Great Bend,Kansas,67530,38.36446,-98.76481,447.4,297.5,Site Public Contact,913-948-5588,aroland@kccop.org
NCT05080673,University of Kansas Cancer Center,RECRUITING,Kansas City,Kansas,66160,39.11417,-94.62746,507.2,283.8,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT05080673,University of Kansas Hospital-Indian Creek Campus,RECRUITING,Overland Park,Kansas,66211,38.98223,-94.67079,506.6,286.3,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT05080673,Labette Health,RECRUITING,Parsons,Kansas,67357,37.34034,-95.26108,498.4,317.4,Site Public Contact,620-421-4881,
NCT05080673,Mercy Hospital Pittsburg,RECRUITING,Pittsburg,Kansas,66762,37.41088,-94.70496,506.5,316.0,Site Public Contact,888-446-3729,
NCT05080673,Cotton O'Neil Cancer Center / Stormont Vail Health,RECRUITING,Topeka,Kansas,66606,39.04833,-95.67804,492.1,285.2,Site Public Contact,785-270-4939,
NCT05080673,University of Kansas Hospital-Westwood Cancer Center,RECRUITING,Westwood,Kansas,66205,39.04056,-94.6169,507.4,285.2,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT05080673,Robert J Dole VA Medical Center,RECRUITING,Wichita,Kansas,67218,37.69224,-97.33754,467.9,310.7,Site Public Contact,316-685-2221,
