nct_id,tumor_type,facility,status,city,state,zip,country,lat,lon,contact_name,contact_phone,contact_email
NCT03851445,nsclc,Parkview Regional Medical Center,RECRUITING,Fort Wayne,Indiana,46845,United States,41.1306,-85.12886,Site Public Contact,877-784-4673,
NCT03851445,nsclc,Goshen Center for Cancer Care,ACTIVE_NOT_RECRUITING,Goshen,Indiana,46526,United States,41.58227,-85.83444,,,
NCT03851445,nsclc,Northwest Cancer Center - Hobart,RECRUITING,Hobart,Indiana,46342,United States,41.53226,-87.25504,Site Public Contact,219-947-1795,
NCT03851445,nsclc,Saint Mary Medical Center,RECRUITING,Hobart,Indiana,46342,United States,41.53226,-87.25504,Site Public Contact,219-836-6875,CancerResearch@COMHS.org
NCT03851445,nsclc,Indiana University/Melvin and Bren Simon Cancer Center,RECRUITING,Indianapolis,Indiana,46202,United States,39.76838,-86.15804,Site Public Contact,317-278-5632,iutrials@iu.edu
NCT03851445,nsclc,Richard L. Roudebush Veterans Affairs Medical Center,RECRUITING,Indianapolis,Indiana,46202,United States,39.76838,-86.15804,Site Public Contact,317-278-5632,iutrials@iu.edu
NCT03851445,nsclc,Sidney and Lois Eskenazi Hospital,RECRUITING,Indianapolis,Indiana,46202,United States,39.76838,-86.15804,Site Public Contact,317-278-5632,iutrials@iu.edu
NCT03851445,nsclc,Franciscan Health Indianapolis,SUSPENDED,Indianapolis,Indiana,46237,United States,39.76838,-86.15804,,,
NCT03851445,nsclc,Saint Catherine Hospital,RECRUITING,Indianapolis,Indiana,46312,United States,39.76838,-86.15804,Site Public Contact,,protocols@swog.org
NCT03851445,nsclc,Woodland Cancer Care Center,RECRUITING,Michigan City,Indiana,46360,United States,41.70754,-86.89503,Site Public Contact,219-861-5800,Anna.Huron@franciscanalliance.org
NCT03851445,nsclc,Franciscan Health Mooresville,SUSPENDED,Mooresville,Indiana,46158,United States,39.61282,-86.37416,,,
NCT03851445,nsclc,The Community Hospital,RECRUITING,Munster,Indiana,46321,United States,41.56448,-87.51254,Site Public Contact,219-836-3349,
NCT03851445,nsclc,Women's Diagnostic Center - Munster,RECRUITING,Munster,Indiana,46321,United States,41.56448,-87.51254,Site Public Contact,219-934-8869,mnicholson@comhs.org
NCT03851445,nsclc,Baptist Health Floyd,RECRUITING,New Albany,Indiana,47150,United States,38.28562,-85.82413,Site Public Contact,888-823-5923,ctsucontact@westat.com
NCT03851445,nsclc,Reid Health,RECRUITING,Richmond,Indiana,47374,United States,39.82894,-84.89024,Site Public Contact,937-528-2900,clinical.trials@daytonncorp.org
NCT03851445,nsclc,Memorial Hospital of South Bend,ACTIVE_NOT_RECRUITING,South Bend,Indiana,46601,United States,41.68338,-86.25001,,,
NCT03851445,nsclc,Union Hospital,SUSPENDED,Terre Haute,Indiana,47804,United States,39.4667,-87.41391,,,
NCT03851445,nsclc,Northwest Cancer Center - Valparaiso,RECRUITING,Valparaiso,Indiana,46383,United States,41.47309,-87.06114,Site Public Contact,219-836-6875,CancerResearch@COMHS.org
NCT03851445,nsclc,Mary Greeley Medical Center,RECRUITING,Ames,Iowa,50010,United States,42.03471,-93.61994,Site Public Contact,515-956-4132,
NCT03851445,nsclc,McFarland Clinic - Ames,RECRUITING,Ames,Iowa,50010,United States,42.03471,-93.61994,Site Public Contact,515-239-4734,ksoder@mcfarlandclinic.com
NCT03851445,nsclc,UI Health Care Mission Cancer and Blood - Ankeny Clinic,RECRUITING,Ankeny,Iowa,50023,United States,41.72971,-93.60577,Site Public Contact,515-241-3305,
NCT03851445,nsclc,University of Iowa Healthcare Cancer Services Quad Cities,SUSPENDED,Bettendorf,Iowa,52722,United States,41.52448,-90.51569,,,
NCT03851445,nsclc,McFarland Clinic - Boone,SUSPENDED,Boone,Iowa,50036,United States,42.0597,-93.88023,,,
NCT03851445,nsclc,Physicians' Clinic of Iowa PC,RECRUITING,Cedar Rapids,Iowa,52402,United States,42.00833,-91.64407,Site Public Contact,319-297-2900,
NCT03851445,nsclc,Mercy Hospital,RECRUITING,Cedar Rapids,Iowa,52403,United States,42.00833,-91.64407,Site Public Contact,319-365-4673,
NCT03851445,nsclc,Oncology Associates at Mercy Medical Center,RECRUITING,Cedar Rapids,Iowa,52403,United States,42.00833,-91.64407,Site Public Contact,319-363-2690,
NCT03851445,nsclc,Mercy Cancer Center-West Lakes,RECRUITING,Clive,Iowa,50325,United States,41.60304,-93.72411,Site Public Contact,515-241-3305,
NCT03851445,nsclc,UI Health Care Mission Cancer and Blood - West Des Moines Clinic,RECRUITING,Clive,Iowa,50325,United States,41.60304,-93.72411,Site Public Contact,515-241-3305,
NCT03851445,nsclc,Heartland Oncology and Hematology LLP,RECRUITING,Council Bluffs,Iowa,51503,United States,41.26194,-95.86083,Site Public Contact,712-322-4136,
NCT03851445,nsclc,Methodist Jennie Edmundson Hospital,RECRUITING,Council Bluffs,Iowa,51503,United States,41.26194,-95.86083,Site Public Contact,402-354-7939,kathryn.bartz@nmhs.org
NCT03851445,nsclc,Nebraska Cancer Specialists/Oncology Hematology West PC - MEJ,RECRUITING,Council Bluffs,Iowa,51503,United States,41.26194,-95.86083,Site Public Contact,402-354-5892,Liza.brandes@nmhs.org
NCT03851445,nsclc,Greater Regional Medical Center,RECRUITING,Creston,Iowa,50801,United States,41.0586,-94.36135,Site Public Contact,515-241-3305,
NCT03851445,nsclc,MercyOne Genesis Davenport Medical Center,SUSPENDED,Davenport,Iowa,52803,United States,41.52364,-90.57764,,,
NCT03851445,nsclc,MercyOne Genesis Davenport Cancer Center,SUSPENDED,Davenport,Iowa,52804,United States,41.52364,-90.57764,,,
NCT03851445,nsclc,Iowa Cancer Specialists,SUSPENDED,Davenport,Iowa,52807,United States,41.52364,-90.57764,,,
NCT03851445,nsclc,Iowa Methodist Medical Center,RECRUITING,Des Moines,Iowa,50309,United States,41.60054,-93.60911,Site Public Contact,515-241-6727,
NCT03851445,nsclc,UI Health Care Mission Cancer and Blood - Des Moines Clinic,RECRUITING,Des Moines,Iowa,50309,United States,41.60054,-93.60911,Site Public Contact,515-241-3305,
NCT03851445,nsclc,Mercy Medical Center - Des Moines,RECRUITING,Des Moines,Iowa,50314,United States,41.60054,-93.60911,Site Public Contact,515-241-3305,
NCT03851445,nsclc,UI Health Care Mission Cancer and Blood - Laurel Clinic,RECRUITING,Des Moines,Iowa,50314,United States,41.60054,-93.60911,Site Public Contact,515-241-3305,
NCT03851445,nsclc,McFarland Clinic - Trinity Cancer Center,RECRUITING,Fort Dodge,Iowa,50501,United States,42.49747,-94.16802,Site Public Contact,515-956-4132,
NCT03851445,nsclc,University of Iowa/Holden Comprehensive Cancer Center,RECRUITING,Iowa City,Iowa,52242,United States,41.66113,-91.53017,Site Public Contact,800-237-1225,
NCT03851445,nsclc,Iowa City VA Healthcare System,SUSPENDED,Iowa City,Iowa,52246,United States,41.66113,-91.53017,,,
NCT03851445,nsclc,McFarland Clinic - Jefferson,SUSPENDED,Jefferson,Iowa,50129,United States,42.01526,-94.37747,,,
NCT03851445,nsclc,McFarland Clinic - Marshalltown,RECRUITING,Marshalltown,Iowa,50158,United States,42.04943,-92.90798,Site Public Contact,515-956-4132,
NCT03851445,nsclc,Siouxland Regional Cancer Center,ACTIVE_NOT_RECRUITING,Sioux City,Iowa,51101,United States,42.49999,-96.40031,,,
NCT03851445,nsclc,UI Health Care Mission Cancer and Blood - Waukee Clinic,RECRUITING,Waukee,Iowa,50263,United States,41.61166,-93.88523,Site Public Contact,515-241-3305,
NCT03851445,nsclc,Mercy Medical Center-West Lakes,RECRUITING,West Des Moines,Iowa,50266,United States,41.57721,-93.71133,Site Public Contact,515-241-3305,
NCT03851445,nsclc,Cancer Center of Kansas - Chanute,SUSPENDED,Chanute,Kansas,66720,United States,37.67921,-95.4572,,,
NCT03851445,nsclc,Cancer Center of Kansas - Dodge City,SUSPENDED,Dodge City,Kansas,67801,United States,37.7528,-100.01708,,,
NCT03851445,nsclc,Cancer Center of Kansas - El Dorado,SUSPENDED,El Dorado,Kansas,67042,United States,37.81724,-96.86225,,,
NCT03851445,nsclc,University of Kansas Clinical Research Center,RECRUITING,Fairway,Kansas,66205,United States,39.02223,-94.6319,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT03851445,nsclc,Central Care Cancer Center - Great Bend,SUSPENDED,Great Bend,Kansas,67530,United States,38.36446,-98.76481,,,
NCT03851445,nsclc,HaysMed,RECRUITING,Hays,Kansas,67601,United States,38.87918,-99.32677,Site Public Contact,785-623-5774,
NCT03851445,nsclc,Cancer Center of Kansas-Independence,SUSPENDED,Independence,Kansas,67301,United States,37.22424,-95.70831,,,
NCT03851445,nsclc,University of Kansas Cancer Center-West,SUSPENDED,Kansas City,Kansas,66112,United States,39.11417,-94.62746,,,
NCT03851445,nsclc,University of Kansas Cancer Center,RECRUITING,Kansas City,Kansas,66160,United States,39.11417,-94.62746,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT03851445,nsclc,Cancer Center of Kansas-Kingman,SUSPENDED,Kingman,Kansas,67068,United States,37.64585,-98.11367,,,
NCT03851445,nsclc,Lawrence Memorial Hospital,RECRUITING,Lawrence,Kansas,66044,United States,38.97167,-95.23525,Site Public Contact,785-505-2800,Stephanie.Norris@LMH.ORG
NCT03851445,nsclc,Veteran Administration Eastern Kansas Healthcare,SUSPENDED,Leavenworth,Kansas,66048,United States,39.31111,-94.92246,,,
NCT03851445,nsclc,Cancer Center of Kansas-Liberal,SUSPENDED,Liberal,Kansas,67905,United States,37.04308,-100.921,,,
NCT03851445,nsclc,Cancer Center of Kansas-Manhattan,SUSPENDED,Manhattan,Kansas,66502,United States,39.18361,-96.57167,,,
NCT03851445,nsclc,Cancer Center of Kansas - McPherson,SUSPENDED,McPherson,Kansas,67460,United States,38.37084,-97.66421,,,
NCT03851445,nsclc,Cancer Center of Kansas - Newton,SUSPENDED,Newton,Kansas,67114,United States,38.04668,-97.34504,,,
NCT03851445,nsclc,The University of Kansas Cancer Center - Olathe,RECRUITING,Olathe,Kansas,66061,United States,38.8814,-94.81913,Site Public Contact,913-588-1569,OlatheCCResearch@kumc.edu
NCT03851445,nsclc,University of Kansas Cancer Center-Overland Park,RECRUITING,Overland Park,Kansas,66210,United States,38.98223,-94.67079,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT03851445,nsclc,University of Kansas Hospital-Indian Creek Campus,RECRUITING,Overland Park,Kansas,66211,United States,38.98223,-94.67079,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT03851445,nsclc,Saint Luke's South Hospital,RECRUITING,Overland Park,Kansas,66213,United States,38.98223,-94.67079,Site Public Contact,913-948-5588,aroland@kccop.org
NCT03851445,nsclc,Cancer Center of Kansas - Parsons,SUSPENDED,Parsons,Kansas,67357,United States,37.34034,-95.26108,,,
NCT03851445,nsclc,Freeman Physician Group of Pittsburg,SUSPENDED,Pittsburg,Kansas,66762,United States,37.41088,-94.70496,,,
NCT03851445,nsclc,Mercy Hospital Pittsburg,SUSPENDED,Pittsburg,Kansas,66762,United States,37.41088,-94.70496,,,
NCT03851445,nsclc,Cancer Center of Kansas - Pratt,SUSPENDED,Pratt,Kansas,67124,United States,37.64391,-98.73759,,,
NCT03851445,nsclc,Cancer Center of Kansas - Salina,SUSPENDED,Salina,Kansas,67401,United States,38.84028,-97.61142,,,
NCT03851445,nsclc,Salina Regional Health Center,RECRUITING,Salina,Kansas,67401,United States,38.84028,-97.61142,Site Public Contact,785-452-7038,mleepers@srhc.com
NCT03851445,nsclc,Cotton O'Neil Cancer Center / Stormont Vail Health,RECRUITING,Topeka,Kansas,66606,United States,39.04833,-95.67804,Site Public Contact,785-270-4939,
NCT03851445,nsclc,University of Kansas Health System Saint Francis Campus,RECRUITING,Topeka,Kansas,66606,United States,39.04833,-95.67804,Site Public Contact,785-295-8000,
NCT03851445,nsclc,Topeka VA Hospital,SUSPENDED,Topeka,Kansas,66622,United States,39.04833,-95.67804,,,
NCT03851445,nsclc,Cancer Center of Kansas - Wellington,SUSPENDED,Wellington,Kansas,67152,United States,37.2653,-97.37171,,,
NCT03851445,nsclc,University of Kansas Hospital-Westwood Cancer Center,RECRUITING,Westwood,Kansas,66205,United States,39.04056,-94.6169,Site Public Contact,913-588-3671,KUCC_Navigation@kumc.edu
NCT03851445,nsclc,Cancer Center of Kansas-Wichita Medical Arts Tower,SUSPENDED,Wichita,Kansas,67208,United States,37.69224,-97.33754,,,
NCT03851445,nsclc,Ascension Via Christi Hospitals Wichita,SUSPENDED,Wichita,Kansas,67214,United States,37.69224,-97.33754,,,
NCT03851445,nsclc,Cancer Center of Kansas - Wichita,SUSPENDED,Wichita,Kansas,67214,United States,37.69224,-97.33754,,,
NCT03851445,nsclc,Cancer Center of Kansas - Winfield,SUSPENDED,Winfield,Kansas,67156,United States,37.23975,-96.99559,,,
NCT03851445,nsclc,King's Daughter's Medical Center,RECRUITING,Ashland,Kentucky,41101,United States,38.47841,-82.63794,Site Public Contact,606-327-6499,
NCT03851445,nsclc,Flaget Memorial Hospital,SUSPENDED,Bardstown,Kentucky,40004,United States,37.80923,-85.4669,,,
NCT03851445,nsclc,Baptist Health Corbin,RECRUITING,Corbin,Kentucky,40701,United States,36.9487,-84.09688,Site Public Contact,859-523-1934,
NCT03851445,nsclc,Commonwealth Cancer Center-Corbin,SUSPENDED,Corbin,Kentucky,40701,United States,36.9487,-84.09688,,,
NCT03851445,nsclc,Baptist Health Hardin,RECRUITING,Elizabethtown,Kentucky,42701,United States,37.69395,-85.85913,Site Public Contact,270-706-5470,
NCT03851445,nsclc,Baptist Health Lexington,RECRUITING,Lexington,Kentucky,40503,United States,37.98869,-84.47772,Site Public Contact,859-260-6425,
NCT03851445,nsclc,Saint Joseph Radiation Oncology Resource Center,SUSPENDED,Lexington,Kentucky,40504,United States,37.98869,-84.47772,,,
NCT03851445,nsclc,Baptist Health Hamburg,RECRUITING,Lexington,Kentucky,40509,United States,37.98869,-84.47772,Site Public Contact,866-213-3025,
NCT03851445,nsclc,Saint Joseph Hospital East,SUSPENDED,Lexington,Kentucky,40509,United States,37.98869,-84.47772,,,
NCT03851445,nsclc,University of Kentucky/Markey Cancer Center,RECRUITING,Lexington,Kentucky,40536,United States,37.98869,-84.47772,Site Public Contact,859-257-3379,
NCT03851445,nsclc,Saint Joseph London,SUSPENDED,London,Kentucky,40741,United States,37.12898,-84.08326,,,
NCT03851445,nsclc,Jewish Hospital,SUSPENDED,Louisville,Kentucky,40202,United States,38.25424,-85.75941,,,
NCT03851445,nsclc,Baptist Health Louisville,RECRUITING,Louisville,Kentucky,40207,United States,38.25424,-85.75941,Site Public Contact,502-897-8592,Cbcresearch@bhsi.com
NCT03851445,nsclc,Saints Mary and Elizabeth Hospital,SUSPENDED,Louisville,Kentucky,40215,United States,38.25424,-85.75941,,,
NCT03851445,nsclc,UofL Health Medical Center Northeast,SUSPENDED,Louisville,Kentucky,40245,United States,38.25424,-85.75941,,,
NCT03851445,nsclc,Saint Claire Regional Medical Center,ACTIVE_NOT_RECRUITING,Morehead,Kentucky,40351,United States,37.27115,-87.17638,,,
NCT03851445,nsclc,Owensboro Health Mitchell Memorial Cancer Center,RECRUITING,Owensboro,Kentucky,42303,United States,37.77422,-87.11333,Site Public Contact,270-691-8094,vanissa.sorrels@owensborohealth.org
NCT03851445,nsclc,Baptist Health Paducah,RECRUITING,Paducah,Kentucky,42003,United States,37.08339,-88.60005,Site Public Contact,270-575-2928,
NCT03851445,nsclc,Mercy Health - Paducah Cancer Center,ACTIVE_NOT_RECRUITING,Paducah,Kentucky,42003,United States,37.08339,-88.60005,,,
NCT03851445,nsclc,Baptist Health Richmond,RECRUITING,Richmond,Kentucky,40475,United States,37.74786,-84.29465,Site Public Contact,888-823-5923,ctsucontact@westat.com
NCT03851445,nsclc,Jewish Hospital Medical Center South,SUSPENDED,Shepherdsville,Kentucky,40165,United States,37.9884,-85.71579,,,
NCT03851445,nsclc,LSU Health Baton Rouge-North Clinic,RECRUITING,Baton Rouge,Louisiana,70805,United States,30.44332,-91.18747,Site Public Contact,225-765-7659,research@ololrmc.com
NCT03851445,nsclc,Our Lady of the Lake Physician Group,RECRUITING,Baton Rouge,Louisiana,70808,United States,30.44332,-91.18747,Site Public Contact,225-765-7659,research@ololrmc.com
NCT03851445,nsclc,Our Lady of The Lake,RECRUITING,Baton Rouge,Louisiana,70808,United States,30.44332,-91.18747,Site Public Contact,225-765-7659,
NCT03851445,nsclc,Louisiana Hematology Oncology Associates LLC,RECRUITING,Baton Rouge,Louisiana,70809,United States,30.44332,-91.18747,Site Public Contact,225-215-1353,clinicalresearch@marybird.com
NCT03851445,nsclc,Mary Bird Perkins Cancer Center,RECRUITING,Baton Rouge,Louisiana,70809,United States,30.44332,-91.18747,Site Public Contact,225-215-1353,clinicalresearch@marybird.com
NCT03851445,nsclc,Medical Center of Baton Rouge,ACTIVE_NOT_RECRUITING,Baton Rouge,Louisiana,70816,United States,30.44332,-91.18747,,,
NCT03851445,nsclc,Ochsner High Grove,ACTIVE_NOT_RECRUITING,Baton Rouge,Louisiana,70836,United States,30.44332,-91.18747,,,
NCT03851445,nsclc,Northshore Oncology Associates-Covington,RECRUITING,Covington,Louisiana,70433,United States,30.47549,-90.10042,Site Public Contact,225-215-1353,clinicalresearch@marybird.com
NCT03851445,nsclc,Oncology Center of The South Incorporated,SUSPENDED,Houma,Louisiana,70360,United States,29.59577,-90.71953,,,
NCT03851445,nsclc,Terrebonne General Medical Center,RECRUITING,Houma,Louisiana,70360,United States,29.59577,-90.71953,Site Public Contact,985-850-6300,ann.hooks@tgmc.com
NCT03851445,nsclc,Ochsner Medical Center Kenner,ACTIVE_NOT_RECRUITING,Kenner,Louisiana,70065,United States,29.99409,-90.24174,,,
NCT03851445,nsclc,Louisiana State University Health Science Center,RECRUITING,New Orleans,Louisiana,70112,United States,29.95465,-90.07507,Site Public Contact,504-210-3539,emede1@lsuhsc.edu
NCT03851445,nsclc,University Medical Center New Orleans,ACTIVE_NOT_RECRUITING,New Orleans,Louisiana,70112,United States,29.95465,-90.07507,,,
NCT03851445,nsclc,Ochsner Medical Center Jefferson,ACTIVE_NOT_RECRUITING,New Orleans,Louisiana,70121,United States,29.95465,-90.07507,,,
NCT03851445,nsclc,Overton Brooks Veteran's Administration Medical Center,SUSPENDED,Shreveport,Louisiana,71101,United States,32.52515,-93.75018,,,
NCT03851445,nsclc,Harold Alfond Center for Cancer Care,RECRUITING,Augusta,Maine,04330,United States,44.31062,-69.77949,Site Public Contact,207-626-4855,
NCT03851445,nsclc,Eastern Maine Medical Center,RECRUITING,Bangor,Maine,04401,United States,44.79884,-68.77265,Site Public Contact,207-973-4274,
NCT03851445,nsclc,MaineHealth Waldo Hospital,RECRUITING,Belfast,Maine,04915,United States,44.42591,-69.00642,Site Public Contact,207-396-8670,clinicalresearch@mainehealth.org
NCT03851445,nsclc,MaineHealth Maine Medical Center - Biddeford,SUSPENDED,Biddeford,Maine,04005,United States,43.49258,-70.45338,,,
NCT03851445,nsclc,Lafayette Family Cancer Center-EMMC,RECRUITING,Brewer,Maine,04412,United States,44.79674,-68.76142,Site Public Contact,800-987-3005,
